"state","year","state_fips","ranney1_sen_dem_prop","ranney2_hs_dem_prop","dempid_est","reppid_est","dempid_se","reppid_se","policysociallib_est","policyeconlib_est","masssociallib_est","masseconlib_est","policysociallib_se","policyeconlib_se","masssociallib_se","masseconlib_se","dem_prez_vote","rep_prez_vote"
"Colorado",1988,8,0.3142857,0.4,0.276112860228114,0.317271219107493,0.0086878478170681,0.0097979535889617,-0.0723648262608697,-0.327669325356369,0.303637616505604,-0.0798213662000931,0.35042044329895,0.289718104615437,0.152443466998222,0.126799940828194,45.3,53.1
"Colorado",1989,8,0.3142857,0.4,0.282166055103941,0.314005083305025,0.0086051653391585,0.0099020628942593,-0.112751126697347,-0.386094153526763,0.296305124937429,0.030378985804393,0.346505997528293,0.324126028180698,0.1547838041013,0.119912008812891,45.3,53.1
"Colorado",1990,8,0.3428572,0.4153846,0.284358703256168,0.316050288530303,0.0086227915996387,0.0102506304859121,-0.159255196386222,-0.39008666713897,0.377289645925605,-0.0047004725428926,0.351460396900584,0.314471951728321,0.159546750327652,0.12567535841001,45.3,53.1
"Colorado",1991,8,0.3428572,0.4153846,0.287384721182886,0.316204620466912,0.0083580569326148,0.0099239142104301,-0.159401244721978,-0.452197211611628,0.48227931064687,-0.0868305851916788,0.337895473304672,0.34105986167481,0.174137985090157,0.108556616396112,45.3,53.1
"Colorado",1992,8,0.4571429,0.4769231,0.290115964518314,0.317458773201603,0.0080887824713562,0.0097886623108885,-0.15640658384779,-0.481495554105165,0.583179777438308,-0.0410000941678953,0.345214566458807,0.343851342562356,0.167665972896167,0.118308670522465,40.1,35.9
"Colorado",1993,8,0.4571429,0.4769231,0.289176826666736,0.319537178801082,0.0089392037066905,0.0097155085389024,-0.181366965786827,-0.653131489387624,0.727081459588204,-0.359854675352309,0.336684842514981,0.378028111091711,0.17450339395479,0.114233148413095,40.1,35.9
"Colorado",1994,8,0.4571429,0.3692308,0.285081294302761,0.325053572622027,0.0088017554184279,0.0100123155005093,-0.10240426928253,-0.69614454051351,0.583836039426428,-0.394900039134278,0.329137867258354,0.394946444559816,0.149421867300384,0.144688967280559,40.1,35.9
"Colorado",1995,8,0.4571429,0.3692308,0.27994168390854,0.329679718008386,0.0088863120993463,0.0098493968470525,-0.131006153209594,-0.733179324643411,0.616937158103618,-0.574381696019955,0.356135331994182,0.386857017911147,0.186256165143877,0.134933296116846,40.1,35.9
"Colorado",1996,8,0.4285714,0.3692308,0.280647585692072,0.329228251566071,0.0084620179623098,0.0095670638858164,-0.110886909499773,-0.840996100742994,0.632678532748297,-0.395384956212431,0.342107527785166,0.379172693276403,0.161190181810519,0.169674759689459,44.4,45.8
"Colorado",1997,8,0.4285714,0.3692308,0.282960116596243,0.326175413749586,0.0086734530479534,0.0095354857322102,-0.115095867683764,-0.641951070982128,0.576016384920712,-0.431147146445334,0.334012950776716,0.417424544093528,0.187933325883509,0.151581567945761,44.4,45.8
"Colorado",1998,8,0.4285714,0.3846154,0.288162476738313,0.327974444922924,0.0082668416428092,0.0092972213558186,-0.113976509051033,-0.674912915411337,0.596808778716244,-0.370794623061639,0.334864795763126,0.386827011566933,0.175509943782515,0.14878531006102,44.4,45.8
"Colorado",1999,8,0.4285714,0.3846154,0.29365069802817,0.328547340499092,0.0081845399106601,0.0087903668909979,-0.125057997819127,-0.578221055555692,0.475727144625367,-0.221414634607755,0.339584520845718,0.373835157158003,0.197325108858816,0.161496124846008,44.4,45.8
"Colorado",2000,8,0.5142857,0.4307692,0.296450919686111,0.335453564959858,0.0076504996889017,0.0083023155283938,-0.116268720130732,-0.609171618018946,0.490885866250169,-0.309983011242812,0.325542496301354,0.377188505097784,0.154289727666329,0.116796094562332,42.4,50.8
"Colorado",2001,8,0.5142857,0.4307692,0.297843470483949,0.338883537370693,0.0079171474943331,0.0086665991610672,-0.0348362494302053,-0.563606255902802,0.590790027278317,-0.113420153761714,0.326784190972643,0.349329799066848,0.188843624626962,0.139220534208381,42.4,50.8
"Colorado",2002,8,0.4857143,0.4307692,0.297035528164962,0.34532851366906,0.0082374442749103,0.0087458914917694,-0.0343706224948742,-0.733249998044782,0.658552439602691,-0.26223766657571,0.323630590420505,0.386498468424365,0.182605894713914,0.131505236347105,42.4,50.8
"Colorado",2003,8,0.4857143,0.4307692,0.301307523441755,0.346694724275541,0.0078596524801791,0.0087808498780699,-0.146757675590763,-0.768283042925229,0.611845993855962,0.0466988793366978,0.318528604267323,0.385667299604873,0.160955968777492,0.16699092643948,42.4,50.8
"Colorado",2004,8,0.5142857,0.5384616,0.302345513331861,0.344213283296361,0.0070978965767944,0.0079857763609791,-0.252640626296633,-0.726548158244495,0.653418297854994,-0.0957204352846513,0.332763745558531,0.397514557207542,0.126826032968315,0.105184250640216,47,51.7
"Colorado",2005,8,0.5142857,0.5384616,0.305100337722449,0.335027151724017,0.0073687235707509,0.007906414483264,-0.117001984993619,-0.676830713569266,0.667473346489396,-0.1217958388234,0.333598916150955,0.38023421544633,0.140620091796551,0.128640474784589,47,51.7
"Colorado",2006,8,0.5714286,0.6,0.310134078560803,0.327426108893005,0.007341895581571,0.0075830236654164,-0.0486103379586174,-0.752790518820344,0.842748037397673,-0.149102190357625,0.296152761166564,0.339136001489523,0.144815735429807,0.113144980576214,47,51.7
"Colorado",2007,8,0.5714286,0.6,0.315195061125279,0.324846237143331,0.0077244500008468,0.0076138662578095,0.214401112863394,-0.705230858848601,1.0066345374778,-0.145579869153448,0.294265714252588,0.364437861459478,0.154429265678108,0.100585237408499,47,51.7
"Colorado",2008,8,0.6,0.5846154,0.32520926959415,0.32175228063618,0.0070849791790041,0.0074249466419774,0.266639593045278,-0.726786398193846,1.22367643582424,-0.209842269366342,0.26851890374031,0.34753724803023,0.17258138670114,0.0996663757935705,53.7,44.7
"Colorado",2009,8,0.6,0.5846154,0.321289035838052,0.318794866605875,0.0066760129960339,0.0072034973206235,0.253689798244894,-0.673131853576061,0.989232540246649,-0.360193077660216,0.295774430315361,0.353341951190202,0.187447070706585,0.0804917674175259,53.7,44.7
"Colorado",2010,8,0.5714286,0.4923077,0.32224338236067,0.321685027663419,0.006672509687625,0.0066360290299868,0.206823019666649,-0.712257333560108,1.3673853671593,-0.443883503705231,0.288010417650146,0.341791477679189,0.188039850472458,0.0944215270945735,53.7,44.7
"Colorado",2011,8,0.57142857,0.49230769,0.317468051112163,0.320519503159352,0.007459513081301,0.0074397228809187,0.166341345956272,-0.265075781634992,1.32069343089178,-0.420642245557063,0.276599255792863,0.349315078085659,0.205636603102476,0.104962287939747,53.7,44.7
"Colorado",2012,8,0.57142857,0.49230769,0.313599156655107,0.317355754421265,0.0069758430339856,0.0074288294038473,0.135697187657569,-0.168169088137699,1.64747015113083,-0.38500701161356,0.27524459480022,0.338227133058932,0.218957300051556,0.10853947502143,51.4,46.1
"Colorado",2013,8,0.54285714,0.55384615,0.305536735452313,0.311605878911763,0.0080800427586599,0.0078618539383534,0.485660519223877,-0.532313813883096,1.77124273272857,-0.462700919582494,0.286281184278316,0.429361531815178,0.274603337654076,0.12109618470736,51.4,46.1
"Colorado",2014,8,0.51428571,0.56923077,0.303801034250624,0.308733423622263,0.0085885662667736,0.0084784964713112,0.490590193946513,-0.503795900537149,2.11659212001446,-0.483468633049692,0.29736813525741,0.426930348428386,0.342298834642797,0.126538022999011,51.4,46.1
"Connecticut",1946,9,0.25,0.1654412,0.34234977261939,0.314713470531297,0.026416037349654,0.0253818946937998,0.609318099803954,0.561749722050367,0.249399488701272,-0.0260029202155905,0.525683044830481,0.304052366841154,0.154080418336186,0.0895189456463702,NA,NA
"Connecticut",1947,9,0.25,0.1654412,0.341703662443675,0.31515960078771,0.0235767592471086,0.0230202027193073,0.597413627002877,0.505001159572887,0.268759713818774,0.155910102475312,0.498975552353781,0.304787878035444,0.154273610030195,0.0858984125467253,NA,NA
"Connecticut",1948,9,0.6388889,0.3382353,0.341126640828414,0.315147503702333,0.0218975574589382,0.0217184078941398,0.533150668831038,0.525139686224868,0.0457878495906733,0.0979935130348041,0.527020647346811,0.286118919424226,0.121355739872269,0.0738283919151229,NA,NA
"Connecticut",1949,9,0.6388889,0.3382353,0.341456867068752,0.31542638059453,0.0204917165301108,0.0205941711510525,1.01563185043467,0.605222895600711,-0.0339372966180798,0.0996872088458616,0.463533367215084,0.298369066745364,0.141992535332687,0.0723825560223281,NA,NA
"Connecticut",1950,9,0.5277778,0.3140794,0.343832513052134,0.314658213513498,0.0186800495603575,0.0186252644079984,0.992961227324874,0.67008553278451,0.0395695958936694,-0.0179151741618859,0.454780965006307,0.290600858964736,0.16703843648174,0.0928854113734247,NA,NA
"Connecticut",1951,9,0.5277778,0.3140794,0.345172874220601,0.313737887394022,0.0177888389047971,0.0166231918351899,1.00379316361654,0.566755827378879,-0.272469843637434,-0.0407211552359372,0.456758586253066,0.283699299458119,0.19936370130915,0.108792012104439,NA,NA
"Connecticut",1952,9,0.3888889,0.2078853,0.346632508964501,0.313509728214752,0.0165954575737775,0.0150644119527889,0.941308386759088,0.462053070511199,-0.289288251461455,0.0747983822940187,0.488353517217517,0.305451175366112,0.152413471141384,0.0946836568468767,NA,NA
"Connecticut",1953,9,0.3888889,0.2078853,0.342862430048293,0.324972866558378,0.0153602640715104,0.013992483600323,0.915380258742142,0.719202772013365,-0.126416710052389,0.0962729358941792,0.466643208565252,0.312979256930041,0.153480947127659,0.107140365822299,NA,NA
"Connecticut",1954,9,0.5428572,0.3333333,0.347762710048352,0.328721305112515,0.0150994073859791,0.0140109069053334,0.941909606754131,0.892690373134113,0.0169180203172963,-0.054741296949007,0.492962468788092,0.298721075215743,0.127627970723817,0.0871366723768676,NA,NA
"Connecticut",1955,9,0.5428572,0.3333333,0.348123664289866,0.331598020495052,0.014286723386657,0.0132953280884136,0.911194929189723,0.928343532058706,0.133386747521498,0.120354336526611,0.468759283941794,0.281776441828793,0.170778999818033,0.0887755239916013,NA,NA
"Connecticut",1956,9,0.1388889,0.1075269,0.347469227206858,0.329734315093671,0.0134795727330788,0.012877433671374,0.842115080713989,0.849612865532893,-0.0385660324057077,0.125043114926243,0.468182481430354,0.289596568000024,0.123683696700184,0.0966313113123092,36.3,63.7
"Connecticut",1957,9,0.1388889,0.1075269,0.352543276497891,0.323361217849877,0.0143003603679398,0.0139023162202619,0.804724497321455,0.676936656431981,-0.0544074962372264,0.293516806566534,0.496919057444328,0.305335067341289,0.142457728755979,0.101241523815226,NA,NA
"Connecticut",1958,9,0.8055556,0.5053763,0.361477877359838,0.312882955608214,0.013955250436114,0.0133247841050343,0.811550953744092,0.876182116237606,-0.0803452424085157,0.0283211240122501,0.47272355157392,0.312346534904864,0.128563922027392,0.131576340809545,NA,NA
"Connecticut",1959,9,0.8055556,0.5053763,0.368272016702536,0.305525898860614,0.01399613174786,0.0135502534263907,0.956860074457767,0.966691589850804,0.022239662288028,0.174991697345292,0.452327197933619,0.294871382923186,0.134029227263261,0.104683082334644,NA,NA
"Connecticut",1960,9,0.6666667,0.4013605,0.372979069320706,0.302578551868249,0.0142105689413894,0.0134972773148568,0.958240630252316,0.653192996334688,-0.199528770368235,0.151259653171174,0.476371079128496,0.284597567926654,0.143840947191653,0.126618065169603,53.7,46.3
"Connecticut",1961,9,0.6666667,0.4013605,0.378701611095846,0.297152818784879,0.0138638611641908,0.0129828177725529,0.921571799494289,0.905302254381891,0.0044250978797477,0.16888379833032,0.450075082646554,0.278565722345419,0.140471060742899,0.100571331444954,53.7,46.3
"Connecticut",1962,9,0.6388889,0.377551,0.383792683175294,0.294904495222368,0.0140623367229127,0.0133872818357246,0.806116527137063,0.513996647823624,-0.335172233221316,0.0786172391875498,0.454889678656554,0.277355352699072,0.168883718927045,0.127169705932437,53.7,46.3
"Connecticut",1963,9,0.6388889,0.377551,0.38986855908464,0.288763697287066,0.0140116902317426,0.0131751758722381,0.798554603877139,0.273245489920564,-0.0260861659824977,0.315908713471614,0.45775229062889,0.272482351674811,0.156038040711487,0.13629915243177,53.7,46.3
"Connecticut",1964,9,0.6388889,0.377551,0.39384876870031,0.283500685865082,0.0137936884425714,0.0135773633520873,0.768278950929886,0.319574254915236,-0.364122351806884,0.21691001892352,0.42406849699667,0.285765542456548,0.132223685930659,0.0985973388298275,67.8,32.1
"Connecticut",1965,9,0.6388889,0.377551,0.397754747257189,0.278772644084728,0.0139248776607497,0.013568309308562,0.54861241650709,0.359568465414622,-0.174250386499522,0.178217576385265,0.415758930256634,0.284828873815412,0.149354494896196,0.147731000642943,67.8,32.1
"Connecticut",1966,9,0.6944444,0.6610169,0.398974869885201,0.27565502571699,0.0144509840221535,0.0135186915432169,0.487314313480675,0.60141227303243,-0.27732090480855,0.139148161678694,0.416813043443726,0.300812486772546,0.122261729359831,0.139578015840642,67.8,32.1
"Connecticut",1967,9,0.6944444,0.6610169,0.398926216485599,0.272482653568298,0.0148016036736724,0.0131820231139876,0.821724895223169,0.655923045639329,-0.203438782222041,0.146018626704408,0.380404362379476,0.317964022171399,0.15091397029062,0.147753041696188,67.8,32.1
"Connecticut",1968,9,0.6666667,0.6214689,0.399552867034002,0.266255213607793,0.0144257928630903,0.0129027728467666,0.746566952314885,0.774565214379442,-0.33914524753146,0.225697346971597,0.397128457171081,0.341866215570725,0.114320854716309,0.123602339217647,49.5,44.3
"Connecticut",1969,9,0.6666667,0.6214689,0.39984101476379,0.26107151430746,0.0144134357071454,0.0128876299786746,0.519071988565542,0.53356996716231,-0.217109270712605,0.355877165525079,0.396248100284064,0.324088574871844,0.156780582791192,0.1544937926704,49.5,44.3
"Connecticut",1970,9,0.5277778,0.5593221,0.399449065814602,0.254507076466339,0.0141023797702329,0.0124872974211709,0.462758905088417,0.348005818750688,-0.0008619533569318,0.363595925997222,0.402159271557655,0.329532535002912,0.168791266369256,0.169273796875318,49.5,44.3
"Connecticut",1971,9,0.5277778,0.5593221,0.401059809080254,0.248024640728771,0.0136569934734985,0.0118228262671823,0.595522018386711,0.661540848614033,0.134480250375762,0.329558942718016,0.363191840581481,0.324136228763705,0.162664897630861,0.170008035865016,49.5,44.3
"Connecticut",1972,9,0.3611111,0.384106,0.400439780702852,0.241939087246166,0.013369112554454,0.0121066999529575,0.32086221412119,0.724657158047689,0.131948007893116,0.292173740451468,0.36299307735423,0.299100065192301,0.139931015432513,0.142326081915394,40.1,58.6
"Connecticut",1973,9,0.3611111,0.384106,0.400816832909144,0.237389868208844,0.0128876805111604,0.0113387802281527,0.584934042554347,0.691419401261502,0.107005211150432,0.452515885257856,0.404389026167553,0.338769608069974,0.158274486539569,0.145027596221153,40.1,58.6
"Connecticut",1974,9,0.8055556,0.7814569,0.400868860818778,0.233246094000639,0.0127182635892195,0.0109887241510528,0.542007225842894,0.438384515041291,0.100113079139032,0.176833772961111,0.383607887295547,0.328609579203316,0.153598916294688,0.158198701744716,40.1,58.6
"Connecticut",1975,9,0.8055556,0.7814569,0.400755685933258,0.22972039209808,0.0124699685955505,0.0102406641610179,0.551255075445674,0.434414982997445,0.0914353234354784,0.237189762649397,0.354035116327736,0.330912925771401,0.149036668858585,0.19174564334327,40.1,58.6
"Connecticut",1976,9,0.6111111,0.615894,0.400167392793655,0.226007584796701,0.0114624081942997,0.0092527674535829,0.52570711002858,0.830707349366997,0.161854651686302,0.027886167994398,0.380301836181516,0.341611330814786,0.144520602046566,0.177990522395964,46.9,52.1
"Connecticut",1977,9,0.6111111,0.615894,0.403323187234332,0.223178783768765,0.0113199007929257,0.0094206378853719,0.482038571998531,1.01439632462297,0.139760474977885,0.0769326810003254,0.35821945439941,0.31069090829026,0.134889688505529,0.183973594925447,46.9,52.1
"Connecticut",1978,9,0.7222222,0.6821192,0.403330574104324,0.221774682421147,0.0108338786551729,0.0089861749256621,0.461309872857655,1.01019775479348,0.028253629339776,0.0411963314241379,0.35864172283816,0.341190581916253,0.143353805465809,0.174277606284843,46.9,52.1
"Connecticut",1979,9,0.7222222,0.6821192,0.401097719922779,0.222414611548744,0.0105973930145099,0.0087395907228231,0.435176313410593,1.00325054962027,0.277854255138151,0.0889431787441233,0.363427299985602,0.346833954508442,0.142394471047624,0.215327986841269,46.9,52.1
"Connecticut",1980,9,0.6388889,0.5496688,0.394274273707676,0.223604218751598,0.0104956009635309,0.008207712189408,0.399407660103738,1.09590625074153,0.0488639632341978,-0.0820366151614513,0.379407159297855,0.320149766357423,0.131177530061422,0.178023072517909,38.5,48.2
"Connecticut",1981,9,0.6388889,0.5496688,0.383073359547677,0.227057571824979,0.0103521973283356,0.0080701569227727,0.279822526393322,1.01516808616233,0.292707241138986,0.087164477199288,0.345814042196945,0.339441959043328,0.153570267172081,0.217056344482181,38.5,48.2
"Connecticut",1982,9,0.6388889,0.5827814,0.37151461822677,0.229869746281165,0.0100726659328461,0.008516255603655,0.391223163977365,1.21535692392601,0.294193327079317,-0.0648753474313911,0.345560742943616,0.329253342199333,0.151028027416551,0.205523180263495,38.5,48.2
"Connecticut",1983,9,0.6388889,0.5827814,0.362403122236308,0.233051835690077,0.0103672654994938,0.008434206235401,0.379281524494428,0.981748838369943,0.233878175781936,-0.0013592240022102,0.333538280641712,0.354435440507666,0.147591576667292,0.179318147847462,38.5,48.2
"Connecticut",1984,9,0.3333333,0.4370861,0.348608464229261,0.237953869175641,0.0093446097451387,0.0083602629001728,0.370570478619801,1.06288349374788,0.255844696299989,0.0611991243802998,0.336992390236824,0.349494318701544,0.129409353926448,0.17532805977389,38.8,60.7
"Connecticut",1985,9,0.3333333,0.4370861,0.338906891542901,0.243181224844012,0.0098551956017889,0.0089136872586873,0.318151864490668,0.985259200420042,0.259013100761705,0.0096183545604261,0.345717706162469,0.347913745597854,0.160388496446533,0.175320383841097,38.8,60.7
"Connecticut",1986,9,0.6944444,0.6092715,0.331646478253561,0.245061020430627,0.0095147486514716,0.0090790308733574,0.513719262552569,0.998568786609978,0.284881451518259,0.180040262361285,0.30094840812467,0.323887084031198,0.165445743227295,0.150488152179256,38.8,60.7
"Connecticut",1987,9,0.6944444,0.6092715,0.32664959534464,0.246693785136623,0.0095794416361582,0.0089353894650353,0.48208673234931,0.977392055508584,0.400855054673604,0.161499946492699,0.30685096920551,0.337705361440759,0.156205848991964,0.149044501228825,38.8,60.7
"Connecticut",1988,9,0.6388889,0.5827814,0.323107740687022,0.247365508035242,0.0095217261161283,0.0089769281584261,0.428156654886971,0.907040179121046,0.438538068791468,0.285995132523069,0.307422931852931,0.338122984636633,0.166856892524148,0.121769628749967,46.9,52
"Connecticut",1989,9,0.6388889,0.5827814,0.318936277456764,0.246484183869286,0.0096891294260828,0.0091891344300237,0.667253801940802,0.997517861523196,0.615119165512076,0.300035759243674,0.307867522922969,0.328385886042705,0.182518585218259,0.128934365895171,46.9,52
"Connecticut",1990,9,0.5555556,0.589404,0.316422787508692,0.246460521203374,0.0095795471006608,0.0091001253891258,0.793682385843988,1.24339761262004,0.719244899692178,0.343729511328109,0.301169686837977,0.334049913093829,0.172017099931006,0.119284377250946,46.9,52
"Connecticut",1991,9,0.5555556,0.589404,0.316874814931018,0.242872788107243,0.0095939170686932,0.0091895317623221,1.086601839187,1.29027502106548,0.840174936623214,0.217212656607572,0.263584620737565,0.353728040017198,0.192063685530397,0.116191313860022,46.9,52
"Connecticut",1992,9,0.5555556,0.5761589,0.318832575803099,0.241784572307166,0.0095567587731162,0.0088486543476422,1.05019728857626,1.3236878079646,0.95988973285109,0.234664635536622,0.271166136448616,0.349593401898688,0.181317099073016,0.106087524414409,42.2,35.8
"Connecticut",1993,9,0.5555556,0.5761589,0.3228065749333,0.238898753177976,0.0094874477045426,0.0089580074154699,1.56323166923182,1.66527777939145,1.19627252023273,-0.0243962735200525,0.15504240745092,0.391425543804621,0.205527577296922,0.112117607399975,42.2,35.8
"Connecticut",1994,9,0.4722222,0.5960265,0.325109926252869,0.238086247345512,0.0095469579950027,0.0086867780681785,1.70024305880542,1.61614799060427,1.0182313961502,0.025773592155103,0.230121902678417,0.421936936816755,0.172683703373752,0.133830899315874,42.2,35.8
"Connecticut",1995,9,0.4722222,0.5960265,0.324913479531136,0.239378340570377,0.0092998124122277,0.009001966970045,1.69927739635978,1.60552465062596,1.17941826847468,-0.177938172449654,0.247415271448018,0.382147706553811,0.206440233600083,0.121342969001123,42.2,35.8
"Connecticut",1996,9,0.5277778,0.6291391,0.324496279374843,0.238929451860088,0.0090760486774529,0.0092716450493939,1.69980662908093,1.39669479283828,1.01783805272715,0.0266572004958713,0.238767490193384,0.339698548315257,0.170146404156386,0.130126453105256,52.8,34.7
"Connecticut",1997,9,0.5277778,0.6291391,0.325788280891835,0.237909697662904,0.0092709620042354,0.0091250647588377,1.68433330796035,1.30787714079583,1.0325583640231,-0.0516206558823194,0.23865152184746,0.353382883114803,0.194924424603406,0.149042179012333,52.8,34.7
"Connecticut",1998,9,0.5277778,0.6357616,0.32925749200765,0.236936908358133,0.0093189074110365,0.0091150168736529,1.69167743290693,1.47804919207972,0.994593737916419,0.0155335406011285,0.262410106657873,0.342655733541989,0.186156919830343,0.129509027084158,52.8,34.7
"Connecticut",1999,9,0.5277778,0.6357616,0.331106358876373,0.239100136515304,0.0089413485352291,0.00835769583645,1.63698664002374,1.67611949057898,1.03347293275786,0.185591525189391,0.235835565016175,0.353215455562668,0.20564194934824,0.147746236927086,52.8,34.7
"Connecticut",2000,9,0.5833333,0.6622517,0.335947177303084,0.243652904793075,0.0082171877952838,0.0076068990670632,1.59435231178351,1.602991624755,1.09497166973959,-0.0136644435476409,0.235250732924628,0.351003409008384,0.169334006539912,0.10365557593733,55.9,38.4
"Connecticut",2001,9,0.5833333,0.6622517,0.339198922388679,0.241605003946574,0.008596136092261,0.0080788535737299,1.58953423826373,1.48981420032638,1.24027602491895,0.12541942972459,0.230017422611985,0.327506278954257,0.216159053012885,0.161715486438802,55.9,38.4
"Connecticut",2002,9,0.5833333,0.6225166,0.339038744009561,0.238881647218061,0.0089950462883447,0.007953257626648,1.5208680256197,1.47474419837352,1.40806917496472,0.0404492318375634,0.216065083728518,0.337200054604299,0.219114610241466,0.141549930759072,55.9,38.4
"Connecticut",2003,9,0.5833333,0.6225166,0.34179103775343,0.234152739587121,0.0091045545660843,0.0081023336883231,1.55040106863525,1.51379302263767,1.31899053550549,0.177289161358085,0.218859175310545,0.348452179536921,0.212636894059742,0.18205913387365,55.9,38.4
"Connecticut",2004,9,0.6666667,0.6556292,0.34423279592179,0.231142042210988,0.0081117981480199,0.0078021061338421,1.61535501511906,1.67650032810044,1.26504678321238,0.195896779340038,0.229280838777361,0.354698481367089,0.174230613077859,0.124796321810078,54.3,43.9
"Connecticut",2005,9,0.6666667,0.6556292,0.348428348956115,0.229457993064601,0.0085949791603617,0.0077628584427187,1.66873507000059,1.56554352581195,1.14845660496276,0.0941419569798322,0.251342492907645,0.357403691877694,0.180511513638439,0.138538402591792,54.3,43.9
"Connecticut",2006,9,0.6666667,0.7086093,0.359851226310542,0.22457847645829,0.0082014207795201,0.0074621202944247,1.65539332559323,1.54502666205035,1.20708623990909,0.155784736962744,0.211661831383893,0.321699393917325,0.183021411588539,0.123676819269577,54.3,43.9
"Connecticut",2007,9,0.6666667,0.7086093,0.370436961497301,0.220506856408421,0.0084497958058655,0.007289351659169,1.63026435245668,1.4671043140172,1.3872158359112,0.0849007845958615,0.195013847067665,0.305060848173121,0.203641253187678,0.117532626790701,54.3,43.9
"Connecticut",2008,9,0.6666667,0.7549669,0.379889373413584,0.220042960063952,0.0080752118071056,0.0070421487134264,1.68445992541604,1.69472223636294,1.62144166816421,0.0250619357301584,0.214348840512557,0.355807585810562,0.232559450451419,0.105757848076343,60.6,38.2
"Connecticut",2009,9,0.6666667,0.7549669,0.379182506625994,0.215353110246137,0.0080670534092093,0.0071640833475603,1.66352281849625,1.78324035191333,1.44498396585071,-0.0787765093333953,0.208017718455286,0.345656951985618,0.221079593232413,0.0950938135628204,60.6,38.2
"Connecticut",2010,9,0.6388889,0.6622517,0.377720347010056,0.221635845187367,0.0081770505985154,0.0072339978338916,1.65722877280889,1.89802890288366,1.74247754037463,-0.287895216751945,0.212789745385645,0.358473446827278,0.231173049247022,0.115426839070715,60.6,38.2
"Connecticut",2011,9,0.63888889,0.66225166,0.376956194521266,0.217805281701708,0.0082837271404828,0.0074519677388874,1.88630629813394,1.77152786751321,1.74855859748204,-0.18054218390396,0.266583017657255,0.3472902968478,0.225793814893375,0.104803761974768,60.6,38.2
"Connecticut",2012,9,0.61111111,0.66225166,0.376371240225193,0.214985720267376,0.0083542822091227,0.0074856264913988,2.07130576067043,1.94209583504347,2.07624905365422,-0.238154794290648,0.332379615210977,0.360043709723429,0.266381166501567,0.100583393994765,58.1,40.7
"Connecticut",2013,9,0.61111111,0.65562914,0.377236403266264,0.212316147001455,0.009014065538101,0.0082334323697358,1.9947687279469,1.69084696124663,2.34880317681753,-0.195036424578469,0.30528125167792,0.415777911728268,0.320792080305114,0.0960565027737651,58.1,40.7
"Connecticut",2014,9,0.58333333,0.64900662,0.379436325720644,0.210176558859127,0.0098008257103022,0.00892235932728,2.2827971261086,1.74137637596185,2.67720226462796,-0.123686195558553,0.398542929653857,0.414145911883699,0.437041185100438,0.108693911816295,58.1,40.7
"Delaware",1946,10,0.3529412,0.3142857,0.391954118876718,0.270295522082696,0.0350269247794414,0.0321498791053984,0.0570462109615658,-0.723060442712396,0.028507151343874,-0.137869014041825,0.633185299986392,0.289166548908584,0.150959911844625,0.0938582806352336,NA,NA
"Delaware",1947,10,0.3529412,0.3142857,0.39212468550275,0.270938180658974,0.0329924950522166,0.0305085946575706,0.0262023932206471,-1.15083707544798,-0.0103081984521839,0.0983324950599739,0.600677449356402,0.26274283774826,0.151981781925654,0.0952181942311967,NA,NA
"Delaware",1948,10,0.4705882,0.4857143,0.392798231271693,0.270810161462585,0.0314430535836207,0.0296831569500465,-0.0541102820473573,-1.38715095297716,-0.162049975507858,0.166018008500409,0.616131246709538,0.315525035832403,0.133286315446343,0.0813940969519193,NA,NA
"Delaware",1949,10,0.4705882,0.4857143,0.395878370928095,0.271592886052869,0.0308128764121853,0.0285056296350548,-0.0373244226246788,-0.954291236336099,-0.192739765228472,0.157894699058329,0.590978466209181,0.324186127521769,0.167066734188368,0.0917015589218782,NA,NA
"Delaware",1950,10,0.5294118,0.4571429,0.398894932765693,0.272427771353606,0.030125349714336,0.028104107390265,-0.101683914917301,-0.986506529581889,-0.0750111469064305,0.104860038252227,0.657215093353349,0.312655794163398,0.196988806288451,0.123296523564099,NA,NA
"Delaware",1951,10,0.5294118,0.4571429,0.402972500122998,0.272173271396011,0.0291151153907358,0.0271631789898599,-0.106817154408455,-0.989428701945578,-0.238968987437471,0.118995060931519,0.601976340221733,0.300234802213223,0.228210791597354,0.14071143225371,NA,NA
"Delaware",1952,10,0.4117647,0.4857143,0.407292133401629,0.272247956854325,0.0287180287120856,0.0264545052732973,-0.114092056157048,-0.786402595268661,-0.249998530776356,0.159815553427801,0.620878597750958,0.313159231075042,0.189624717664161,0.125849116608362,NA,NA
"Delaware",1953,10,0.4117647,0.4857143,0.41022368774416,0.272030375449332,0.0277729723161373,0.0255638388456282,-0.195335725652891,-0.83923566934823,-0.281648612784636,0.102805419332991,0.638332591855015,0.305860272787996,0.192723209400592,0.125418004977174,NA,NA
"Delaware",1954,10,0.7058824,0.7714286,0.410745952930557,0.273241277016434,0.0264218021285005,0.0248436439785129,-0.115129480050662,-0.881012966168171,-0.254765359175586,0.103883573198757,0.573890623607375,0.317225494939244,0.19526633201554,0.126320158618068,NA,NA
"Delaware",1955,10,0.7058824,0.7714286,0.410992690998016,0.275040283217749,0.025439646278278,0.0241154095478689,-0.218573486848805,-0.911876991691603,-0.0386509128902108,0.315358329767446,0.616358134579767,0.298157664925211,0.178047248399044,0.109148939358599,NA,NA
